id,bodypart,equipment,gifUrl,name,target
1451,upper arms,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1451.gif',lever seated dip,triceps
0596,chest,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0596.gif',lever seated fly,pectorals
3759,upper legs,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/3759.gif',lever seated good morning,glutes
0597,upper legs,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0597.gif',lever seated hip abduction,abductors
0598,upper legs,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0598.gif',lever seated hip adduction,adductors
0599,upper legs,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0599.gif',lever seated leg curl,hamstrings
0600,waist,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0600.gif',lever seated leg raise crunch ,abs
0602,shoulders,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0602.gif',lever seated reverse fly,delts
0601,shoulders,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0601.gif',lever seated reverse fly (parallel grip),delts
1350,back,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1350.gif',lever seated row,upper back
1454,shoulders,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1454.gif',lever seated shoulder press,delts
1385,lower legs,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1385.gif',lever seated squat calf raise on leg press machine,calves
1453,waist,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1453.gif',lever seated twist,abs
0603,shoulders,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0603.gif',lever shoulder press ,delts
0869,shoulders,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0869.gif',lever shoulder press  v. 2,delts
2318,shoulders,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/2318.gif',lever shoulder press  v. 3,delts
0604,back,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0604.gif',lever shrug ,traps
0605,lower legs,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0605.gif',lever standing calf raise,calves
3758,chest,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/3758.gif',lever standing chest press,pectorals
0606,back,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0606.gif',lever t bar row ,upper back
1351,back,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1351.gif',lever t-bar reverse grip row,upper back
0607,upper arms,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0607.gif',lever triceps extension,triceps
1313,back,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1313.gif',lever unilateral row,upper back
0609,back,rope,'http://d205bpvrqc9yn1.cloudfront.net/0609.gif',london bridge,upper back
3013,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3013.gif',low glute bridge on floor,glutes
1352,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1352.gif',lower back curl,spine
3582,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3582.gif',lunge with jump,glutes
1688,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1688.gif',lunge with twist,abs
0613,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0613.gif',lying (side) quads stretch,quads
2312,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2312.gif',lying elbow to knee,abs
0620,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0620.gif',lying leg raise flat bench,abs
0865,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0865.gif',lying leg-hip raise,abs
1301,chest,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/1301.gif',machine inner chest press,pectorals
0624,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0624.gif',march sit (wall),glutes
1353,back,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1353.gif',medicine ball catch and overhead throw,lats
1302,chest,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1302.gif',medicine ball chest pass,pectorals
1303,chest,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1303.gif',medicine ball chest push from 3 point stance,pectorals
1304,chest,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1304.gif',medicine ball chest push multiple response,pectorals
1305,chest,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1305.gif',medicine ball chest push single response,pectorals
1312,chest,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1312.gif',medicine ball chest push with run release,pectorals
1701,upper arms,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1701.gif',medicine ball close grip push up,triceps
1354,back,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1354.gif',medicine ball overhead slam,upper back
1750,upper arms,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/1750.gif',medicine ball supine chest throw,triceps
0627,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0627.gif',mixed grip chin-up,lats
3217,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3217.gif',modified hindu push-up (male),pectorals
1421,lower arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1421.gif',modified push up to lower arms,forearms
0628,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0628.gif',monster walk,glutes
0630,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0630.gif',mountain climber,cardiovascular system
0631,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0631.gif',muscle up,lats
1401,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1401.gif',muscle-up (on vertical bar),lats
2328,upper arms,stability ball,'http://d205bpvrqc9yn1.cloudfront.net/2328.gif',narrow push-up on exercise ball,triceps
1403,neck,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1403.gif',neck side stretch,levator scapulae
0634,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0634.gif',negative crunch,abs
1495,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1495.gif',oblique crunch v. 2,abs
0635,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0635.gif',oblique crunches floor,abs
0636,upper arms,olympic barbell,'http://d205bpvrqc9yn1.cloudfront.net/0636.gif',olympic barbell hammer curl,biceps
0637,upper arms,olympic barbell,'http://d205bpvrqc9yn1.cloudfront.net/0637.gif',olympic barbell triceps extension,triceps
1355,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1355.gif',one arm against wall,lats
0638,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0638.gif',one arm chin-up,lats
0639,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0639.gif',one arm dip,triceps
0640,waist,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/0640.gif',one arm slam (with medicine ball),abs
1773,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1773.gif',one arm towel row,upper back
1386,lower legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1386.gif',one leg donkey calf raise,calves
1387,lower legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1387.gif',one leg floor calf raise,calves
1476,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1476.gif',one leg squat,glutes
0641,waist,weighted,'http://d205bpvrqc9yn1.cloudfront.net/0641.gif',otis up,abs
0642,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0642.gif',outside leg kick push-up,glutes
0643,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0643.gif',overhead triceps stretch,triceps
3147,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3147.gif',pelvic tilt,abs
1422,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1422.gif',pelvic tilt into bridge,glutes
1388,lower legs,rope,'http://d205bpvrqc9yn1.cloudfront.net/1388.gif',peroneals stretch,calves
3662,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3662.gif',pike-to-cobra push-up,glutes
1306,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1306.gif',plyo push up,pectorals
1687,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1687.gif',posterior step to overhead reach,abs
1389,lower legs,rope,'http://d205bpvrqc9yn1.cloudfront.net/1389.gif',posterior tibialis stretch,calves
3119,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3119.gif',potty squat,abs
3132,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3132.gif',potty squat with support,glutes
0648,upper legs,barbell,'http://d205bpvrqc9yn1.cloudfront.net/0648.gif',power clean,hamstrings
3665,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3665.gif',power point plank,abs
3203,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3203.gif',prisoner half sit-up (male),abs
1707,waist,stability ball,'http://d205bpvrqc9yn1.cloudfront.net/1707.gif',prone twist on stability ball,abs
0651,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0651.gif',pull up (neutral grip),lats
0650,waist,stability ball,'http://d205bpvrqc9yn1.cloudfront.net/0650.gif',pull-in (on stability ball),abs
0652,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0652.gif',pull-up,lats
1689,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1689.gif',push and pull bodyweight,pectorals
3638,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3638.gif',push to run,cardiovascular system
1307,chest,bosu ball,'http://d205bpvrqc9yn1.cloudfront.net/1307.gif',push up on bosu ball,pectorals
0662,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0662.gif',push-up,pectorals
0653,chest,bosu ball,'http://d205bpvrqc9yn1.cloudfront.net/0653.gif',push-up (bosu ball),pectorals
0655,chest,stability ball,'http://d205bpvrqc9yn1.cloudfront.net/0655.gif',push-up (on stability ball),pectorals
0656,chest,stability ball,'http://d205bpvrqc9yn1.cloudfront.net/0656.gif',push-up (on stability ball),pectorals
0659,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0659.gif',push-up (wall),pectorals
0658,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0658.gif',push-up (wall) v. 2,pectorals
0660,upper arms,dumbbell,'http://d205bpvrqc9yn1.cloudfront.net/0660.gif',push-up close-grip off dumbbell,triceps
0661,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0661.gif',push-up inside leg kick,glutes
0663,chest,medicine ball,'http://d205bpvrqc9yn1.cloudfront.net/0663.gif',push-up medicine ball,pectorals
1467,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1467.gif',push-up on lower arms,triceps
3145,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3145.gif',push-up plus,pectorals
0664,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0664.gif',push-up to side plank,abs
3533,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3533.gif',quads,quads
3201,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3201.gif',quarter sit-up,abs
3552,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3552.gif',quick feet v. 2,quads
0666,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0666.gif',raise single arm push-up,pectorals
0668,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0668.gif',rear decline bridge,glutes
0669,shoulders,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0669.gif',rear deltoid stretch,delts
0670,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0670.gif',rear pull-up,lats
1582,upper legs,rope,'http://d205bpvrqc9yn1.cloudfront.net/1582.gif',reclining big toe pose with rope,hamstrings
3236,upper legs,resistance band,'http://d205bpvrqc9yn1.cloudfront.net/3236.gif',resistance band hip thrusts on knees (female),glutes
3007,upper legs,resistance band,'http://d205bpvrqc9yn1.cloudfront.net/3007.gif',resistance band leg extension,quads
3123,upper arms,resistance band,'http://d205bpvrqc9yn1.cloudfront.net/3123.gif',resistance band seated biceps curl,biceps
3124,chest,resistance band,'http://d205bpvrqc9yn1.cloudfront.net/3124.gif',resistance band seated chest press,pectorals
3006,upper legs,resistance band,'http://d205bpvrqc9yn1.cloudfront.net/3006.gif',resistance band seated hip abduction,abductors
3122,shoulders,resistance band,'http://d205bpvrqc9yn1.cloudfront.net/3122.gif',resistance band seated shoulder press,delts
3144,back,resistance band,'http://d205bpvrqc9yn1.cloudfront.net/3144.gif',resistance band seated straight back row,upper back
0872,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0872.gif',reverse crunch,abs
0672,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0672.gif',reverse dip,triceps
0673,back,leverage machine,'http://d205bpvrqc9yn1.cloudfront.net/0673.gif',reverse grip machine lat pulldown,lats
0674,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0674.gif',reverse grip pull-up,lats
0675,upper legs,stability ball,'http://d205bpvrqc9yn1.cloudfront.net/0675.gif',reverse hyper extension (on stability ball),glutes
1423,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1423.gif',reverse hyper on flat bench,glutes
3663,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3663.gif',reverse plank with leg lift,abs
0677,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0677.gif',ring dips,triceps
2571,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2571.gif',rocking frog stretch,glutes
0678,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0678.gif',rocky pull-up pulldown,lats
2208,back,roller,'http://d205bpvrqc9yn1.cloudfront.net/2208.gif',roller back stretch,spine
2204,waist,roller,'http://d205bpvrqc9yn1.cloudfront.net/2204.gif',roller body saw,abs
2205,upper legs,roller,'http://d205bpvrqc9yn1.cloudfront.net/2205.gif',roller hip lat stretch,glutes
2202,upper legs,roller,'http://d205bpvrqc9yn1.cloudfront.net/2202.gif',roller hip stretch,glutes
2206,waist,roller,'http://d205bpvrqc9yn1.cloudfront.net/2206.gif',roller reverse crunch,abs
2203,chest,roller,'http://d205bpvrqc9yn1.cloudfront.net/2203.gif',roller seated shoulder flexor depresor retractor,pectorals
2209,chest,roller,'http://d205bpvrqc9yn1.cloudfront.net/2209.gif',roller seated single leg shoulder flexor depresor retractor,pectorals
2207,back,roller,'http://d205bpvrqc9yn1.cloudfront.net/2207.gif',roller side lat stretch,lats
0680,back,rope,'http://d205bpvrqc9yn1.cloudfront.net/0680.gif',rope climb,upper back
0685,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0685.gif',run,cardiovascular system
0684,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0684.gif',run (equipment),cardiovascular system
1585,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1585.gif',runners stretch,hamstrings
0687,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0687.gif',russian twist,abs
3012,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3012.gif',scapula dips,traps
3021,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3021.gif',scapula push-up,serratus anterior
0688,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0688.gif',scapular pull-up,traps
3219,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3219.gif',scissor jumps (male),cardiovascular system
1390,lower legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1390.gif',seated calf stretch (male),calves
1424,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1424.gif',seated glute stretch,glutes
0689,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0689.gif',seated leg raise,abs
0690,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0690.gif',seated lower back stretch,lats
2567,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2567.gif',seated piriformis stretch,glutes
0691,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0691.gif',seated side crunch (wall),abs
1587,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1587.gif',seated wide angle pose sequence,hamstrings
0697,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0697.gif',self assisted inverse leg curl,hamstrings
1766,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1766.gif',self assisted inverse leg curl,hamstrings
0696,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0696.gif',self assisted inverse leg curl (on floor),hamstrings
3222,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3222.gif',semi squat jump (male),cardiovascular system
3656,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3656.gif',short stride run,cardiovascular system
1763,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1763.gif',shoulder grip pull-up,lats
3699,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3699.gif',shoulder tap,abs
0699,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0699.gif',shoulder tap push-up,pectorals
1774,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1774.gif',side bridge hip abduction,abductors
0705,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0705.gif',side bridge v. 2,abs
0709,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0709.gif',side hip (on parallel bars),abs
0710,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0710.gif',side hip abduction,abductors
1358,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1358.gif',side lying floor stretch,lats
3667,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3667.gif',side lying hip adduction (male),adductors
1775,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1775.gif',side plank hip adduction,adductors
0716,neck,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0716.gif',side push neck stretch,levator scapulae
0717,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0717.gif',side push-up,triceps
0721,lower arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0721.gif',side wrist pull stretch,forearms
0720,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0720.gif',side-to-side chin,lats
3213,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3213.gif',side-to-side toe touch (male),abs
0725,chest,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0725.gif',single arm push-up,pectorals
3645,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3645.gif',single leg bridge with outstretched leg,glutes
0727,lower legs,dumbbell,'http://d205bpvrqc9yn1.cloudfront.net/0727.gif',single leg calf raise (on a dumbbell),calves
0730,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0730.gif',single leg platform slide,hamstrings
1759,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1759.gif',single leg squat (pistol) male,glutes
1489,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1489.gif',sissy squat,quads
0735,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0735.gif',sit-up v. 2,abs
3679,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3679.gif',sit-up with arms on chest,abs
3361,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3361.gif',skater hops,cardiovascular system
2142,upper arms,skierg machine,'http://d205bpvrqc9yn1.cloudfront.net/2142.gif',ski ergometer,triceps
3671,cardio,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3671.gif',ski step,cardiovascular system
3304,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3304.gif',skin the cat,upper back
1425,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/1425.gif',sled 45 degrees one leg press,glutes
0738,lower legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/0738.gif',sled 45в° calf press,calves
0739,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/0739.gif',sled 45в° leg press,glutes
1464,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/1464.gif',sled 45в° leg press (back pov),glutes
1463,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/1463.gif',sled 45в° leg press (side pov),glutes
0740,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/0740.gif',sled 45в° leg wide press,glutes
1391,lower legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/1391.gif',sled calf press on leg press,calves
0741,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/0741.gif',sled closer hack squat,glutes
0742,lower legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/0742.gif',sled forward angled calf raise,calves
0743,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/0743.gif',sled hack squat,glutes
2334,lower legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/2334.gif',sled lying calf press,calves
0744,upper legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/0744.gif',sled lying squat,glutes
1392,lower legs,sled machine,'http://d205bpvrqc9yn1.cloudfront.net/1392.gif',sled one leg calf press on leg press,calves
1496,waist,hammer,'http://d205bpvrqc9yn1.cloudfront.net/1496.gif',sledge hammer,abs
0746,back,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0746.gif',smith back shrug,traps
0747,shoulders,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0747.gif',smith behind neck press,delts
0748,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0748.gif',smith bench press,pectorals
0749,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0749.gif',smith bent knee good morning,glutes
1359,back,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1359.gif',smith bent over row,upper back
0750,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0750.gif',smith chair squat,quads
0751,upper arms,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0751.gif',smith close-grip bench press,triceps
0752,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0752.gif',smith deadlift,glutes
0753,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0753.gif',smith decline bench press,pectorals
0754,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0754.gif',smith decline reverse-grip press,pectorals
1433,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1433.gif',smith front squat (clean grip),glutes
3281,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/3281.gif',smith full squat,glutes
0755,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0755.gif',smith hack squat,glutes
0756,waist,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0756.gif',smith hip raise,abs
0757,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0757.gif',smith incline bench press,pectorals
0758,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0758.gif',smith incline reverse-grip press,pectorals
0759,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0759.gif',smith incline shoulder raises,serratus anterior
0760,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0760.gif',smith leg press,glutes
1434,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1434.gif',smith low bar squat,glutes
1683,upper arms,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1683.gif',smith machine bicep curl,biceps
1625,upper arms,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1625.gif',smith machine decline close grip bench press,triceps
1752,upper arms,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1752.gif',smith machine incline tricep extension,triceps
1626,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1626.gif',smith machine reverse decline close grip bench press,pectorals
0761,back,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0761.gif',smith narrow row,upper back
1360,back,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1360.gif',smith one arm row,upper back
1393,lower legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1393.gif',smith one leg floor calf raise,calves
0762,shoulders,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0762.gif',smith rear delt row,delts
0763,lower legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0763.gif',smith reverse calf raises,calves
1394,lower legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1394.gif',smith reverse calf raises,calves
1361,back,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1361.gif',smith reverse grip bent over row,upper back
0764,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0764.gif',smith reverse-grip press,pectorals
1395,lower legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1395.gif',smith seated one leg calf raise,calves
0765,shoulders,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0765.gif',smith seated shoulder press,delts
1426,lower arms,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1426.gif',smith seated wrist curl,forearms
0766,shoulders,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0766.gif',smith shoulder press,delts
0767,back,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0767.gif',smith shrug,traps
0768,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0768.gif',smith single leg split squat,quads
0769,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0769.gif',smith sprint lunge,glutes
0770,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0770.gif',smith squat,glutes
0771,lower arms,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0771.gif',smith standing back wrist curl,forearms
0772,shoulders,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0772.gif',smith standing behind head military press,delts
0773,lower legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0773.gif',smith standing leg calf raise,calves
0774,shoulders,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0774.gif',smith standing military press,delts
3142,upper legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/3142.gif',smith sumo squat,glutes
1396,lower legs,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1396.gif',smith toe raise,calves
0775,shoulders,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/0775.gif',smith upright row,delts
1308,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1308.gif',smith wide grip bench press,pectorals
1309,chest,smith machine,'http://d205bpvrqc9yn1.cloudfront.net/1309.gif',smith wide grip decline bench press,pectorals
0776,upper legs,barbell,'http://d205bpvrqc9yn1.cloudfront.net/0776.gif',snatch pull,quads
0777,waist,dumbbell,'http://d205bpvrqc9yn1.cloudfront.net/0777.gif',spell caster,abs
1362,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1362.gif',sphinx,spine
0778,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/0778.gif',spider crawl push up,glutes
1363,back,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1363.gif',spine stretch,spine
2329,waist,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2329.gif',spine twist,abs
2368,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/2368.gif',split squats,quads
0786,upper legs,barbell,'http://d205bpvrqc9yn1.cloudfront.net/0786.gif',squat jerk,quads
1705,upper legs,bosu ball,'http://d205bpvrqc9yn1.cloudfront.net/1705.gif',squat on bosu ball,quads
1685,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1685.gif',squat to overhead reach,quads
1686,upper legs,body weight,'http://d205bpvrqc9yn1.cloudfront.net/1686.gif',squat to overhead reach with twist,quads
2297,waist,stability ball,'http://d205bpvrqc9yn1.cloudfront.net/2297.gif',stability ball crunch (full range hands behind head),abs
3291,upper arms,body weight,'http://d205bpvrqc9yn1.cloudfront.net/3291.gif',stalder press,triceps
